x,R,T,A,R_det
3.0,0.6669569463356964,0.0,0.33304305366430365,0.28403157574917604
3.25,0.6969144069661067,0.0,0.30308559303389326,0.21676255334768818
3.5,0.7212948530669117,0.0,0.27870514693308834,0.22407838842839517
3.75,0.7405589667202677,0.0,0.25944103327973234,0.1993155387411174
4.0,0.7569139546439234,0.0,0.24308604535607659,0.3697013444006189
4.25,0.7703610589554888,0.0,0.2296389410445112,0.12016985578726429
4.5,0.7806712792038935,0.0,0.21932872079610655,0.07888761611615552
4.75,0.790338405555632,0.0,0.20966159444436805,0.04813994247317902
5.0,0.7983070872920006,0.0,0.20169291270799938,0.023837471910141964
5.25,0.8047325550861586,0.0,0.1952674449138414,0.01179162752681843
5.5,0.8095595365321613,0.0,0.19044046346783872,0.012376046596079797
5.75,0.8122033559304791,0.0,0.1877966440695209,0.026661996058998456
6.0,0.8041189245079882,0.0,0.19588107549201184,0.45034434540846857
6.25,0.8100563036495794,0.0,0.18994369635042063,0.09393407398855358
6.5,0.8156997064344398,0.0,0.1843002935655602,0.11601240812152952
6.75,0.8207860018979589,0.0,0.17921399810204108,0.13928299231454405
7.0,0.825432746235657,0.0,0.174567253764343,0.16310866319846953
7.25,0.8297009081088902,0.0,0.1702990918911098,0.1871541143562443
7.5,0.8336328071085819,0.0,0.1663671928914181,0.21115863149648023
7.75,0.8372635496801675,0.0,0.16273645031983253,0.23488700537461532
8.0,0.8406202154936679,0.0,0.15937978450633206,0.25810935572472393
8.25,0.8437187554622742,0.0,0.15628124453772585,0.2805687035622776
8.5,0.8465555488439853,0.0,0.15344445115601468,0.3018947772478388
8.75,0.8490686889102026,0.0,0.1509313110897974,0.32126133282720054
9.0,0.8501612555220319,0.0,0.14983874447796808,0.32916441169107563
9.25,0.8529297715944024,0.0,0.14707022840559758,0.34702973848654517
9.5,0.855468806691329,0.0,0.14453119330867104,0.37107153033092877
9.75,0.8578502177614875,0.0,0.1421497822385125,0.39534411913613043
10.0,0.8601001970171405,0.0,0.13989980298285953,0.41911824041708784
10.25,0.862235243384535,0.0,0.13776475661546494,0.44212563405901567
10.5,0.8642662122279252,0.0,0.1357337877720748,0.464257957843206
10.75,0.866201468446518,0.0,0.13379853155348198,0.48547892002018334
11.0,0.8680480282228538,0.0,0.13195197177714624,0.5057894253629616
11.25,0.8698120245736647,0.0,0.1301879754263353,0.5252109151329382
11.5,0.8714989308606935,0.0,0.12850106913930648,0.5437764223160031
11.75,0.8731136851990664,0.0,0.1268863148009336,0.5615254069293973
12.0,0.8746607689692457,0.0,0.12533923103075428,0.8746607689692457
12.25,0.8761442615802375,0.0,0.1238557384197625,0.5947462832643191
12.5,0.8775678815499328,0.0,0.12243211845006718,0.610306699729439
12.75,0.8789350188151082,0.0,0.12106498118489184,0.6252257403643462
13.0,0.8802487607614875,0.0,0.1197512392385125,0.6395463403686046
13.25,0.8815119132680862,0.0,0.1184880867319138,0.6533103329085315
13.5,0.882727017379549,0.0,0.11727298262045105,0.6665584182873329
13.75,0.8838963617890858,0.0,0.11610363821091418,0.6793302526166045
14.0,0.8850219909716979,0.0,0.11497800902830213,0.6916646369428426
14.25,0.8861057084627175,0.0,0.11389429153728248,0.7035998014961009
14.5,0.8871490743385606,0.0,0.1128509256614394,0.7151737926670102
14.75,0.8881533953418235,0.0,0.11184660465817653,0.7264249849840583
15.0,0.8891197051511995,0.0,0.11088029484880046,0.7373927599603044
15.25,0.8900487307458893,0.0,0.1099512692541107,0.7481184231980471
15.5,0.8909408381944955,0.0,0.10905916180550446,0.7586464796126284
15.75,0.8917959465069469,0.0,0.10820405349305307,0.7690264716120917
16.0,0.892613389376437,0.0,0.10738661062356303,0.7793157433244834
16.25,0.8933916870241174,0.0,0.10660831297588258,0.789583808214857
16.5,0.894128152504587,0.0,0.10587184749541301,0.799919669823012
16.75,0.894818167584305,0.0,0.10518183241569501,0.8104450229207744
17.0,0.895453726240532,0.0,0.10454627375946801,0.821340432512748
17.25,0.8960201020435067,0.0,0.10397989795649332,0.83290456526043
17.5,0.896486533625103,0.0,0.103513466374897,0.8457180360108952
17.75,0.896768669880334,0.0,0.10323133011966601,0.8612963617356921
18.0,0.895930521671223,0.0,0.104069478328777,0.895930521671223
18.25,0.8969130237881326,0.0,0.10308697621186735,0.8969130237881326
18.5,0.8977393063284367,0.0,0.10226069367156332,0.8977393063284367
18.75,0.8985034107321122,0.0,0.10149658926788785,0.8985034107321122
19.0,0.8992276319015582,0.0,0.10077236809844181,0.8992276319015582
19.25,0.8999232464989905,0.0,0.10007675350100953,0.8999232464989905
19.5,0.9005963404509282,0.0,0.09940365954907182,0.9005963404509282
19.75,0.9012505963130262,0.0,0.09874940368697382,0.9012505963130262
20.0,0.9018884731989368,0.0,0.09811152680106316,0.9018884731989368
20.25,0.9025117444977624,0.0,0.09748825550223761,0.9025117444977624
20.5,0.9031217665197285,0.0,0.09687823348027147,0.9031217665197285
