x,R,T,A,R_det
3.0,0.557522942916205,0.0,0.44247705708379503,0.14288595574434354
3.25,0.5761029987572124,0.0,0.42389700124278756,0.21283819246971114
3.5,0.5620440321683813,0.0,0.4379559678316187,0.2555768271756268
3.75,0.5419779069541517,0.0,0.45802209304584823,0.27923289034210136
4.0,0.5231780369517745,0.0,0.4768219630482255,0.2860657538901228
4.25,0.5015482549189383,0.0,0.4984517450810617,0.2919761431261189
4.5,0.48170589018822435,0.0,0.5182941098117757,0.28314078185010727
4.75,0.44972928494664133,0.0,0.5502707150533587,0.2532022975796877
5.0,0.4635275329776625,0.0,0.5364724670223375,0.24143616366210197
5.25,0.4581880395881699,0.0,0.5418119604118301,0.2242302098985469
5.5,0.5158094069818582,0.0,0.4841905930181419,0.24080860728905262
5.75,0.5791572529386524,0.0,0.4208427470613476,0.27921045033631325
6.0,0.6036848817363831,0.0,0.39631511826361693,0.286928336196628
6.25,0.6392368252240157,0.0,0.36076317477598424,0.3117976422794094
6.5,0.6759321521005837,0.0,0.3240678478994163,0.34508489443590384
6.75,0.7050733473640952,0.0,0.2949266526359048,0.3737311758818134
7.0,0.7264387065615658,0.0,0.2735612934384341,0.3909125456696456
7.25,0.729152990292263,0.0,0.270847009707737,0.39831428053773404
7.5,0.7199853034938162,0.0,0.2800146965061839,0.44355853820255
7.75,0.7422823445160693,0.0,0.25771765548393066,0.48023438779123956
8.0,0.7641783341270013,0.0,0.2358216658729987,0.4881620762517754
8.25,0.7782603015994253,0.0,0.22173969840057473,0.4930564622431014
8.5,0.7883577363248899,0.0,0.21164226367511013,0.4987065608939268
8.75,0.79629696512364,0.0,0.20370303487636005,0.5050385986173525
9.0,0.8028738742097715,0.0,0.19712612579022848,0.5117967832969257
9.25,0.808475615389169,0.0,0.19152438461083093,0.5188718995871938
9.5,0.813299613131535,0.0,0.18670038686846502,0.5263193896860869
9.75,0.8174192253410518,0.0,0.18258077465894818,0.5344251456390038
10.0,0.8207463793670574,0.0,0.1792536206329426,0.5439971236481502
10.25,0.8226672087102692,0.0,0.17733279128973078,0.5577930746696591
10.5,0.8025035110575374,0.0,0.19749648894246263,0.6228731906905678
10.75,0.7256920096478485,0.0,0.2743079903521515,0.6185666394540055
11.0,0.7601017427131528,0.0,0.23989825728684722,0.480757114871428
11.25,0.8020914609877026,0.0,0.19790853901229738,0.47211923014521595
11.5,0.8205508165006559,0.0,0.17944918349934413,0.4884417241169456
