x,R,T,A,R_det
3.0,0.5601963220704953,0.0,0.4398036779295047,0.19361957062681603
3.25,0.5667806532538636,0.0,0.4332193467461364,0.0914025884382643
3.5,0.5623085661305125,0.0,0.4376914338694875,0.051528067612536234
3.75,0.5848613390836188,0.0,0.4151386609163812,0.02244349388856976
4.0,0.5990929771715414,0.0,0.4009070228284586,0.0107105825041183
4.25,0.583529122784983,0.0,0.41647087721501697,0.257542348236238
4.5,0.59711829968448,0.0,0.40288170031551995,0.27456410194155234
4.75,0.6236014066142184,0.0,0.37639859338578163,0.31566855984652964
5.0,0.6355505372542867,0.0,0.3644494627457133,0.3454048078926454
5.25,0.6364160111432984,0.0,0.3635839888567016,0.07825645816932734
5.5,0.6575051388045989,0.0,0.34249486119540107,0.10235451970911388
5.75,0.6797283243297161,0.0,0.3202716756702839,0.12163094943442777
6.0,0.6959636521694166,0.0,0.3040363478305834,0.14021323787636697
6.25,0.7095972386572473,0.0,0.29040276134275267,0.1605114534509991
6.5,0.717745335440549,0.0,0.28225466455945103,0.1876918277665924
6.75,0.7201708151909612,0.0,0.27982918480903884,0.2433025061894188
7.0,0.7058819384770783,0.0,0.29411806152292175,0.2928436606494692
7.25,0.6806384152918333,0.0,0.31936158470816667,0.30715454902695727
7.5,0.688175365027694,0.0,0.31182463497230595,0.2892339048435545
7.75,0.7152483149311317,0.0,0.2847516850688683,0.2997071818598611
8.0,0.7356844474048159,0.0,0.26431555259518413,0.33305713419009714
8.25,0.7474730006362236,0.0,0.2525269993637764,0.38029525770447253
8.5,0.7469934584132149,0.0,0.25300654158678515,0.44176882539049167
8.75,0.744865620170645,0.0,0.25513437982935505,0.4734720859337296
9.0,0.735401763544687,0.0,0.264598236455313,0.4979516401643946
9.25,0.7290603967105906,0.0,0.27093960328940936,0.50837005114566
9.5,0.7400862749015897,0.0,0.25991372509841026,0.5116617611513256
9.75,0.7586612294065457,0.0,0.24133877059345432,0.5212588730877181
10.0,0.7740096779786643,0.0,0.22599032202133573,0.5364024253764952
10.25,0.7851277105268321,0.0,0.21487228947316794,0.553239288170074
