x,R,T,A,R_det
3.0,0.6359790396413892,0.0,0.36402096035861076,0.25081806538895585
3.25,0.6728528710897059,0.0,0.32714712891029407,0.20105967852562467
3.5,0.6533649373319202,0.0,0.34663506266807975,0.08901375207371452
3.75,0.6222920611165697,0.0,0.3777079388834303,0.2331358008111676
4.0,0.6453709841839013,0.0,0.35462901581609874,0.18826175239133802
4.25,0.7016213111770186,0.0,0.2983786888229813,0.1399115726903483
4.5,0.7364733175050352,0.0,0.2635266824949648,0.12784294889148923
4.75,0.7539593600941668,0.0,0.2460406399058332,0.11794476612946954
5.0,0.7579824541913431,0.0,0.24201754580865686,0.10928304265984407
5.25,0.6316374940883043,0.0,0.3683625059116957,0.1622444976683211
5.5,0.5191775380075467,0.0,0.4808224619924533,0.12901496269599788
5.75,0.5928028314717237,0.0,0.40719716852827625,0.1339962832467836
6.0,0.6700459548755876,0.0,0.3299540451244124,0.11505269986349168
6.25,0.718229104265851,0.0,0.28177089573414904,0.09056960277060593
6.5,0.7478445692488043,0.0,0.2521554307511957,0.07216077462663473
6.75,0.7671774147964423,0.0,0.23282258520355764,0.06230167542625828
7.0,0.7805915324988038,0.0,0.2194084675011963,0.06045532583358897
7.25,0.790360763254929,0.0,0.20963923674507107,0.06532605244789447
7.5,0.7977240900680074,0.0,0.20227590993199263,0.07556241713489668
7.75,0.8033873211230721,0.0,0.1966126788769279,0.0899689297331381
8.0,0.8077625914702211,0.0,0.19223740852977889,0.10755822369559831
8.25,0.8110858364269837,0.0,0.18891416357301627,0.1275518824562003
8.5,0.8134735405938687,0.0,0.18652645940613127,0.14936981303741093
8.75,0.8149443292835399,0.0,0.18505567071646012,0.1726274283295274
9.0,0.8154122897470852,0.0,0.18458771025291476,0.19715845398107282
9.25,0.8146421905028833,0.0,0.18535780949711667,0.22309780189250847
9.5,0.8121226100808074,0.0,0.1878773899191925,0.25112207053016733
9.75,0.8066904353277016,0.0,0.19330956467229848,0.2832041520119394
10.0,0.795044380074498,0.0,0.20495561992550204,0.3257619022152172
10.25,0.7566020425145651,0.0,0.2433979574854349,0.4226882377042597
10.5,0.5406369402938911,0.0,0.4593630597061089,0.5406369402938911
10.75,0.5925237057260979,0.0,0.40747629427390214,0.5925237057260979
11.0,0.6267489619150798,0.0,0.37325103808492016,0.6267489619150798
11.25,0.6504334546649706,0.0,0.3495665453350294,0.6504334546649706
11.5,0.6738649321519083,0.0,0.32613506784809165,0.6738649321519083
11.75,0.6958217666089002,0.0,0.3041782333910999,0.6958217666089002
12.0,0.7155670441910981,0.0,0.28443295580890193,0.7155670441910981
12.25,0.7329386773895477,0.0,0.26706132261045235,0.7329386773895477
12.5,0.7480692061345752,0.0,0.25193079386542483,0.7480692061345752
12.75,0.7612071521703432,0.0,0.23879284782965682,0.7612071521703432
13.0,0.7726261692009413,0.0,0.2273738307990587,0.7726261692009413
13.25,0.7825843753159987,0.0,0.21741562468400127,0.7825843753159987
13.5,0.7913092414317122,0.0,0.20869075856828773,0.7913092414317122
13.75,0.7989945463192025,0.0,0.20100545368079747,0.7989945463192025
14.0,0.8058025231901321,0.0,0.19419747680986787,0.8058025231901321
14.25,0.8118678621080078,0.0,0.18813213789199223,0.8118678621080078
14.5,0.8173020357037848,0.0,0.18269796429621527,0.8173020357037848
14.75,0.8221973041601082,0.0,0.17780269583989183,0.8221973041601082
15.0,0.8266301784055884,0.0,0.1733698215944116,0.8266301784055884
15.25,0.8306643119199726,0.0,0.16933568808002747,0.8306643119199726
15.5,0.834352870417011,0.0,0.165647129582989,0.834352870417011
15.75,0.8377404544329677,0.0,0.16225954556703226,0.8377404544329677
16.0,0.8408646518332321,0.0,0.15913534816676794,0.8408646518332321
16.25,0.8437572896431951,0.0,0.15624271035680498,0.8437572896431951
16.5,0.8464454440646154,0.0,0.15355455593538464,0.8464454440646154
16.75,0.8489522570043626,0.0,0.1510477429956374,0.8489522570043626
17.0,0.8512975980792451,0.0,0.1487024019207549,0.8512975980792451
17.25,0.8534986031917794,0.0,0.1465013968082206,0.8534986031917794
17.5,0.8555701143635488,0.0,0.14442988563645126,0.8555701143635488
17.75,0.8575250403805246,0.0,0.14247495961947537,0.8575250403805246
18.0,0.8593746537334828,0.0,0.14062534626651718,0.8593746537334828
18.25,0.8611288361363576,0.0,0.13887116386364246,0.8611288361363576
18.5,0.8627962823754696,0.0,0.13720371762453037,0.8627962823754696
18.75,0.8643846702650653,0.0,0.1356153297349348,0.8643846702650653
19.0,0.8659008029239313,0.0,0.13409919707606865,0.8659008029239313
