x,R,T,A,R_det
3.0,0.6811854791016929,0.0,0.3188145208983071,0.21806485471777132
3.25,0.6995650765353018,0.0,0.30043492346469824,0.1872458652271853
3.5,0.7043297547233938,0.0,0.29567024527660624,0.05727411975245511
3.75,0.7253918924189133,0.0,0.27460810758108667,0.11162076701355174
4.0,0.7366170778861008,0.0,0.26338292211389924,0.15245258674442602
4.25,0.7477058985989954,0.0,0.2522941014010046,0.16521055245410507
4.5,0.7580509036274947,0.0,0.24194909637250528,0.15751005235568669
4.75,0.7660927354619304,0.0,0.23390726453806965,0.13783641301660263
5.0,0.7709143490732626,0.0,0.22908565092673738,0.11694868528949655
5.25,0.7651036616294158,0.0,0.2348963383705842,0.1256624102535963
5.5,0.7721497490277011,0.0,0.22785025097229894,0.0825894101526394
5.75,0.7780119770561742,0.0,0.2219880229438258,0.04957476257762942
6.0,0.7847214287817841,0.0,0.21527857121821592,0.0316690507674649
6.25,0.7909854510083856,0.0,0.20901454899161442,0.027046988534661826
6.5,0.7964474170971599,0.0,0.20355258290284006,0.03365054567212013
6.75,0.8012170686535105,0.0,0.1987829313464895,0.049376499919750086
7.0,0.8054316199955944,0.0,0.19456838000440557,0.0723118851662196
7.25,0.8091898909240016,0.0,0.19081010907599838,0.10083974865908728
7.5,0.8125583303973718,0.0,0.1874416696026282,0.1336531694897201
7.75,0.8155812834939893,0.0,0.18441871650601072,0.16973288116144766
8.0,0.8182875349515271,0.0,0.18171246504847294,0.20831538029951646
8.25,0.8206936590077312,0.0,0.17930634099226883,0.24886389601095563
8.5,0.8228050514646552,0.0,0.1771949485353448,0.2910490200375698
8.75,0.8246148764877614,0.0,0.17538512351223856,0.3347451111784007
9.0,0.8261003031453467,0.0,0.17389969685465334,0.38005244462905174
9.25,0.8272138469396667,0.0,0.1727861530603333,0.42736756781533064
9.5,0.8278634882602621,0.0,0.17213651173973787,0.4775621405004966
9.75,0.8278605096503936,0.0,0.1721394903496064,0.5324675768918211
10.0,0.8267376888070577,0.0,0.17326231119294233,0.596571368355188
10.25,0.8222718352119577,0.0,0.17772816478804232,0.690699348013694
10.5,0.8139434062383943,0.0,0.18605659376160566,0.8139434062383943
10.75,0.8173923520638687,0.0,0.18260764793613127,0.8173923520638687
11.0,0.8204333376534935,0.0,0.17956666234650653,0.8204333376534935
11.25,0.8230728596563054,0.0,0.1769271403436946,0.8230728596563054
11.5,0.8254944279569902,0.0,0.17450557204300976,0.8254944279569902
11.75,0.8277520364724152,0.0,0.17224796352758476,0.8277520364724152
12.0,0.8298744675145396,0.0,0.17012553248546036,0.8298744675145396
12.25,0.8318809735625547,0.0,0.16811902643744525,0.8318809735625547
12.5,0.8337858583181655,0.0,0.16621414168183446,0.8337858583181655
12.75,0.8356003742085955,0.0,0.16439962579140455,0.8356003742085955
13.0,0.8373336917894221,0.0,0.16266630821057793,0.8373336917894221
13.25,0.838993467388649,0.0,0.161006532611351,0.838993467388649
13.5,0.8405862074411559,0.0,0.15941379255884414,0.8405862074411559
13.75,0.842117517675474,0.0,0.15788248232452595,0.842117517675474
14.0,0.8435922815309649,0.0,0.15640771846903512,0.8435922815309649
14.25,0.8450147923680451,0.0,0.1549852076319549,0.8450147923680451
14.5,0.8463888541083964,0.0,0.15361114589160363,0.8463888541083964
14.75,0.8477178595280724,0.0,0.15228214047192756,0.8477178595280724
15.0,0.8490048522732195,0.0,0.15099514772678047,0.8490048522732195
15.25,0.8502525767437703,0.0,0.1497474232562297,0.8502525767437703
15.5,0.8514635187537511,0.0,0.14853648124624885,0.8514635187537511
15.75,0.8526399390564066,0.0,0.14736006094359344,0.8526399390564066
16.0,0.8537839012708816,0.0,0.14621609872911845,0.8537839012708816
16.25,0.8548972953566683,0.0,0.14510270464333175,0.8548972953566683
16.5,0.8559818575060891,0.0,0.14401814249391087,0.8559818575060891
16.75,0.8570391871246594,0.0,0.14296081287534057,0.8570391871246594
17.0,0.8580707614242536,0.0,0.14192923857574635,0.8580707614242536
17.25,0.8590779480350279,0.0,0.1409220519649721,0.8590779480350279
17.5,0.8600620159716322,0.0,0.13993798402836777,0.8600620159716322
17.75,0.8610241452112827,0.0,0.13897585478871732,0.8610241452112827
18.0,0.8619654351000511,0.0,0.13803456489994892,0.8619654351000511
18.25,0.8628869117644514,0.0,0.13711308823554857,0.8628869117644514
18.5,0.8637895346678482,0.0,0.13621046533215175,0.8637895346678482
18.75,0.8646742024347254,0.0,0.13532579756527463,0.8646742024347254
19.0,0.8655417580418866,0.0,0.1344582419581134,0.8655417580418866
19.25,0.8663929934593934,0.0,0.13360700654060664,0.8663929934593934
19.5,0.8672286538118086,0.0,0.13277134618819142,0.8672286538118086
19.75,0.8680494411210867,0.0,0.13195055887891327,0.8680494411210867
20.0,0.8688560176808283,0.0,0.13114398231917168,0.8688560176808283
20.25,0.8696490091050346,0.0,0.13035099089496538,0.8696490091050346
20.5,0.8704290070943229,0.0,0.12957099290567708,0.8704290070943229
20.75,0.8711965719401257,0.0,0.12880342805987433,0.8711965719401257
21.0,0.8719522348114462,0.0,0.12804776518855376,0.8719522348114462
21.25,0.8726964998326016,0.0,0.12730350016739844,0.8726964998326016
21.5,0.8734298459846924,0.0,0.12657015401530758,0.8734298459846924
21.75,0.874152728844307,0.0,0.12584727115569305,0.874152728844307
22.0,0.8748655821766227,0.0,0.1251344178233773,0.8748655821766227
22.25,0.8755688193969176,0.0,0.12443118060308245,0.8755688193969176
22.5,0.8762628349159566,0.0,0.12373716508404342,0.8762628349159566
22.75,0.8769480053767987,0.0,0.12305199462320127,0.8769480053767987
23.0,0.8776246907946583,0.0,0.12237530920534168,0.8776246907946583
23.25,0.8782932356105224,0.0,0.12170676438947758,0.8782932356105224
23.5,0.8789539696627363,0.0,0.12104603033726369,0.8789539696627363
23.75,0.8796072090869748,0.0,0.12039279091302524,0.8796072090869748
24.0,0.8802532571492435,0.0,0.11974674285075648,0.8802532571492435
24.25,0.8808924050175375,0.0,0.11910759498246248,0.8808924050175375
24.5,0.8815249324788091,0.0,0.11847506752119086,0.8815249324788091
24.75,0.8821511086035697,0.0,0.11784889139643029,0.8821511086035697
