x,R,T,A,R_det
3.0,0.5741372141967682,0.0,0.42586278580323184,0.15610129829524866
3.25,0.5852652582861188,0.0,0.41473474171388125,0.11197722724281316
3.5,0.4557243011428238,0.0,0.5442756988571762,0.04200420288780264
3.75,0.5299220337192372,0.0,0.4700779662807628,0.04126684448981606
4.0,0.5440920962340536,0.0,0.4559079037659464,0.029156062376308137
4.25,0.5551664933781233,0.0,0.44483350662187665,0.03325597700287848
4.5,0.5335827566278707,0.0,0.4664172433721293,0.040094382863884115
4.75,0.515782307206741,0.0,0.484217692793259,0.042266876469745314
5.0,0.5581014186737019,0.0,0.4418985813262981,0.04799326733863298
5.25,0.6124731981140172,0.0,0.3875268018859828,0.058343243346883934
5.5,0.642709027603678,0.0,0.357290972396322,0.0779530536123455
5.75,0.6456646130891316,0.0,0.3543353869108684,0.10310181225612144
6.0,0.6126067160600156,0.0,0.3873932839399844,0.1393984563321213
6.25,0.6007827380959752,0.0,0.39921726190402484,0.16752317955694054
6.5,0.6585466718070163,0.0,0.34145332819298374,0.158307956574487
6.75,0.699112103159256,0.0,0.30088789684074396,0.1580848376637717
7.0,0.725470257133024,0.0,0.274529742866976,0.17101812769547728
7.25,0.7440570569140654,0.0,0.2559429430859346,0.19012875745211474
7.5,0.7578975951583893,0.0,0.24210240484161072,0.21153119669626955
7.75,0.7686766651535084,0.0,0.23132333484649165,0.2336701032606371
8.0,0.7773424621041377,0.0,0.2226575378958623,0.2559363892081902
8.25,0.7844334374087087,0.0,0.21556656259129126,0.27808301397304136
8.5,0.7902539876771634,0.0,0.20974601232283663,0.3000268790731648
8.75,0.7949596323273445,0.0,0.2050403676726555,0.32179544620927236
9.0,0.7985885957016321,0.0,0.2014114042983679,0.34354121997937537
9.25,0.8010510774996419,0.0,0.19894892250035812,0.3656241142831941
9.5,0.8020571836658199,0.0,0.1979428163341801,0.3888389493123856
9.75,0.8008869223447277,0.0,0.1991130776552723,0.41509937929574225
10.0,0.7955193708156034,0.0,0.20448062918439658,0.45017521020493106
10.25,0.7753461645741998,0.0,0.2246538354258002,0.5293239845878922
10.5,0.6396028248569073,0.0,0.36039717514309266,0.6396028248569073
10.75,0.5423712639653753,0.0,0.4576287360346248,0.5423712639653753
11.0,0.48778407511351074,0.0,0.5122159248864893,0.48778407511351074
11.25,0.46769934961716003,0.0,0.53230065038284,0.46769934961716003
11.5,0.5594436512644811,0.0,0.4405563487355189,0.5594436512644811
11.75,0.621122963687594,0.0,0.37887703631240593,0.621122963687594
12.0,0.6654870337513572,0.0,0.33451296624864274,0.6654870337513572
12.25,0.699055440580588,0.0,0.300944559419412,0.699055440580588
12.5,0.724934490239663,0.0,0.27506550976033695,0.724934490239663
12.75,0.7452386161185496,0.0,0.25476138388145037,0.7452386161185496
13.0,0.7614667575287124,0.0,0.2385332424712876,0.7614667575287124
13.25,0.7746777914055942,0.0,0.22532220859440583,0.7746777914055942
13.5,0.7856210719782544,0.0,0.21437892802174557,0.7856210719782544
13.75,0.7948316309506469,0.0,0.2051683690493531,0.7948316309506469
14.0,0.802696449484664,0.0,0.197303550515336,0.802696449484664
14.25,0.8094995803178711,0.0,0.19050041968212894,0.8094995803178711
14.5,0.8154527179677038,0.0,0.18454728203229614,0.8154527179677038
14.75,0.8207160067458001,0.0,0.1792839932541998,0.8207160067458001
15.0,0.8254123420222976,0.0,0.17458765797770237,0.8254123420222976
15.25,0.8296373197837413,0.0,0.17036268021625867,0.8296373197837413
15.5,0.8334662507272569,0.0,0.16653374927274311,0.8334662507272569
15.75,0.8369591719452308,0.0,0.16304082805476916,0.8369591719452308
16.0,0.8401644756453135,0.0,0.15983552435468645,0.8401644756453135
16.25,0.8431215704279272,0.0,0.15687842957207276,0.8431215704279272
