x,R,T,A,R_det
3.0,0.568766202317253,0.0,0.43123379768274706,0.18393359619355387
3.25,0.5658130615999002,0.0,0.4341869384000998,0.1281111758604825
3.5,0.527268440043663,0.0,0.472731559956337,0.056109531701061255
3.75,0.4728743436805608,0.0,0.5271256563194392,0.018924471965219895
4.0,0.4772202896746842,0.0,0.5227797103253158,0.012921929380397226
4.25,0.49344930021871564,0.0,0.5065506997812843,0.01811428923110265
4.5,0.4503492485477416,0.0,0.5496507514522584,0.01928463893915425
4.75,0.4064731132129138,0.0,0.5935268867870862,0.007828318842101856
5.0,0.469359055211594,0.0,0.530640944788406,0.00013358601064536284
5.25,0.5536968256267766,0.0,0.4463031743732234,0.003302133812661951
5.5,0.5933493149295569,0.0,0.4066506850704431,0.014767401586810667
5.75,0.5916848043878742,0.0,0.4083151956121258,0.03642397416831246
6.0,0.5264607692963548,0.0,0.47353923070364523,0.0846546067768323
6.25,0.5096315993727285,0.0,0.4903684006272715,0.12745806267028065
6.5,0.6262277394467739,0.0,0.3737722605532261,0.10550405313604629
6.75,0.6941577951390603,0.0,0.3058422048609397,0.0939445405736912
7.0,0.7282846712869777,0.0,0.2717153287130223,0.09533283189532969
7.25,0.7488133844094277,0.0,0.2511866155905723,0.10239181453471212
7.5,0.7629987151501436,0.0,0.2370012848498564,0.11198706271719978
7.75,0.7736297034694243,0.0,0.22637029653057572,0.12273549130111426
8.0,0.7819373305443624,0.0,0.21806266945563757,0.13392669662570833
8.25,0.7885209739208645,0.0,0.2114790260791355,0.14514865764126939
8.5,0.793674258008185,0.0,0.20632574199181497,0.15615518250274182
8.75,0.7975042895220983,0.0,0.2024957104779017,0.16682963005276974
9.0,0.7999603763124181,0.0,0.20003962368758188,0.17721093377070252
9.25,0.8007959719816642,0.0,0.1992040280183358,0.1876080525072892
9.5,0.7994255965128978,0.0,0.2005744034871022,0.19893057996583258
9.75,0.7944956025613567,0.0,0.20550439743864335,0.21373209943866506
10.0,0.7822724054896941,0.0,0.21772759451030588,0.24056348239259415
10.25,0.7431423682790523,0.0,0.25685763172094767,0.33618326748453703
10.5,0.47750929557708627,0.0,0.5224907044229137,0.47750929557708627
10.75,0.2869888089501576,0.0,0.7130111910498425,0.2869888089501576
11.0,0.2103776509574471,0.0,0.7896223490425529,0.2103776509574471
11.25,0.23344628077027385,0.0,0.7665537192297261,0.23344628077027385
11.5,0.3513297293737545,0.0,0.6486702706262455,0.3513297293737545
11.75,0.4490776091250909,0.0,0.550922390874909,0.4490776091250909
12.0,0.5269244822909158,0.0,0.4730755177090842,0.5269244822909158
12.25,0.5876645341018905,0.0,0.41233546589810954,0.5876645341018905
12.5,0.6348487617593342,0.0,0.36515123824066575,0.6348487617593342
12.75,0.6717981414679569,0.0,0.3282018585320431,0.6717981414679569
13.0,0.7011297918895542,0.0,0.29887020811044585,0.7011297918895542
13.25,0.7247762520369714,0.0,0.2752237479630286,0.7247762520369714
13.5,0.7441355201853862,0.0,0.2558644798146138,0.7441355201853862
13.75,0.7602178853433891,0.0,0.23978211465661092,0.7602178853433891
14.0,0.7737592054793876,0.0,0.2262407945206124,0.7737592054793876
14.25,0.7853018019085259,0.0,0.21469819809147406,0.7853018019085259
14.5,0.7952507109511321,0.0,0.2047492890488679,0.7952507109511321
14.75,0.8039125823532307,0.0,0.1960874176467693,0.8039125823532307
15.0,0.8115226914009204,0.0,0.18847730859907963,0.8115226914009204
15.25,0.8182638653802886,0.0,0.1817361346197114,0.8182638653802886
15.5,0.8242798936449174,0.0,0.17572010635508262,0.8242798936449174
15.75,0.8296851446039614,0.0,0.17031485539603863,0.8296851446039614
16.0,0.8345715477318877,0.0,0.1654284522681123,0.8345715477318877
16.25,0.8390137242201706,0.0,0.16098627577982938,0.8390137242201706
16.5,0.843072801524431,0.0,0.15692719847556902,0.843072801524431
16.75,0.8467992813175637,0.0,0.15320071868243634,0.8467992813175637
17.0,0.8502352188134712,0.0,0.1497647811865288,0.8502352188134712
17.25,0.853415895582418,0.0,0.14658410441758196,0.853415895582418
17.5,0.8563711158680761,0.0,0.14362888413192387,0.8563711158680761
17.75,0.8591262202221418,0.0,0.1408737797778582,0.8591262202221418
18.0,0.861702884857598,0.0,0.13829711514240195,0.861702884857598
18.25,0.8641197570914995,0.0,0.13588024290850054,0.8641197570914995
18.5,0.8663929643278876,0.0,0.1336070356721124,0.8663929643278876
18.75,0.868536524673229,0.0,0.13146347532677105,0.868536524673229
19.0,0.8705626804443343,0.0,0.12943731955566573,0.8705626804443343
19.25,0.8724821707882143,0.0,0.12751782921178567,0.8724821707882143
19.5,0.8743044558873229,0.0,0.12569554411267714,0.8743044558873229
19.75,0.8760379024114259,0.0,0.12396209758857413,0.8760379024114259
20.0,0.8776899377546662,0.0,0.1223100622453338,0.8776899377546662
20.25,0.8792671789795469,0.0,0.12073282102045313,0.8792671789795469
20.5,0.8807755411490349,0.0,0.11922445885096511,0.8807755411490349
20.75,0.8822203287701886,0.0,0.11777967122981137,0.8822203287701886
21.0,0.8836063133272616,0.0,0.11639368667273842,0.8836063133272616
21.25,0.8849377993043014,0.0,0.11506220069569861,0.8849377993043014
21.5,0.8862186806324588,0.0,0.11378131936754121,0.8862186806324588
21.75,0.8874524891409831,0.0,0.11254751085901693,0.8874524891409831
22.0,0.8886424362986491,0.0,0.11135756370135086,0.8886424362986491
22.25,0.889791449302809,0.0,0.11020855069719104,0.889791449302809
22.5,0.8909022023893327,0.0,0.10909779761066729,0.8909022023893327
22.75,0.8919771440827001,0.0,0.10802285591729988,0.8919771440827001
23.0,0.8930185209889332,0.0,0.1069814790110668,0.8930185209889332
23.25,0.8940283986313499,0.0,0.10597160136865014,0.8940283986313499
23.5,0.8950086797498269,0.0,0.1049913202501731,0.8950086797498269
23.75,0.8959611204161789,0.0,0.10403887958382108,0.8959611204161789
24.0,0.8968873442641181,0.0,0.10311265573588191,0.8968873442641181
24.25,0.8977888550870191,0.0,0.10221114491298089,0.8977888550870191
24.5,0.8986670480174587,0.0,0.10133295198254133,0.8986670480174587
24.75,0.8995232194719421,0.0,0.10047678052805786,0.8995232194719421
