period_um,A_um,t_oxide_um,oxide_dispersion,theta_deg,phi_sim_deg,harmonics,slices,beta_deg,lambda_min_um,lambda_max_um,n_lambda,sample,theta_exp_deg,phi_exp_deg,exp_files,n_overlap,R_N,R_chi2_red,R_RMSE,R_MAE,R_max_abs,R_pearson_r,R_mean_sigma,Rdet_N,Rdet_chi2_red,Rdet_RMSE,Rdet_MAE,Rdet_max_abs,Rdet_pearson_r,Rdet_mean_sigma,runtime_s,sim_csv
12.9,1.5,0.2,RS_frio,30.0,89.0,39,50,2.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,987.1329548108125,0.3141867207268335,0.2534415340328699,0.654863529417522,0.7214815769562761,0.009999999999999998,88,221.3381677365722,0.1487743821148561,0.13543023839527768,0.31564893486942286,0.9307813411705665,0.009999999999999998,594.9268691539764,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.200_RS_frio_th30_phi89_NA39_b2.0/AVG_P12.900_A1.500_tox0.200_RS_frio_th30_phi89_NA39_b2.0.csv
12.9,1.5,0.2,RS_frio,30.0,89.0,39,50,5.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,987.1329548108125,0.3141867207268335,0.2534415340328699,0.654863529417522,0.7214815769562761,0.009999999999999998,88,221.3381677365722,0.1487743821148561,0.13543023839527768,0.31564893486942286,0.9307813411705665,0.009999999999999998,590.4945659637451,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.200_RS_frio_th30_phi89_NA39_b5.0/AVG_P12.900_A1.500_tox0.200_RS_frio_th30_phi89_NA39_b5.0.csv
12.9,1.5,0.2,RS_frio,30.0,89.0,39,50,10.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,987.1329548108125,0.3141867207268335,0.2534415340328699,0.654863529417522,0.7214815769562761,0.009999999999999998,88,230.26733594830594,0.15174562133659933,0.13957665059442093,0.31564893486942286,0.9197921872550291,0.009999999999999998,591.8045942783356,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.200_RS_frio_th30_phi89_NA39_b10.0/AVG_P12.900_A1.500_tox0.200_RS_frio_th30_phi89_NA39_b10.0.csv
12.9,1.5,0.2,RS_frio,30.0,89.0,39,50,20.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,987.1329548108125,0.3141867207268335,0.2534415340328699,0.654863529417522,0.7214815769562761,0.009999999999999998,88,238.60331563906203,0.15446789816627338,0.14426089914897108,0.31564893486942286,0.9097758080458112,0.009999999999999998,601.0722098350525,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.200_RS_frio_th30_phi89_NA39_b20.0/AVG_P12.900_A1.500_tox0.200_RS_frio_th30_phi89_NA39_b20.0.csv
12.9,1.5,0.2,RS_frio,30.0,89.0,39,50,30.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,987.1329548108125,0.3141867207268335,0.2534415340328699,0.654863529417522,0.7214815769562761,0.009999999999999998,88,304.78975131689634,0.17458228756574834,0.1600765497897987,0.47730594707031104,0.8600300712640785,0.009999999999999998,606.2442598342896,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.200_RS_frio_th30_phi89_NA39_b30.0/AVG_P12.900_A1.500_tox0.200_RS_frio_th30_phi89_NA39_b30.0.csv
12.9,1.5,0.3,RS_frio,30.0,89.0,39,50,1.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,989.9830271729211,0.3146399572802096,0.2552397473500012,0.6497916417610657,0.7351095541297961,0.009999999999999998,88,224.9224513851116,0.1499741482339912,0.13751136499315067,0.3209921347661517,0.9311711936662693,0.009999999999999998,600.1726121902466,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.300_RS_frio_th30_phi89_NA39_b1.0/AVG_P12.900_A1.500_tox0.300_RS_frio_th30_phi89_NA39_b1.0.csv
12.9,1.5,0.3,RS_frio,30.0,89.0,39,50,2.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,989.9830271729211,0.3146399572802096,0.2552397473500012,0.6497916417610657,0.7351095541297961,0.009999999999999998,88,224.9224513851116,0.1499741482339912,0.13751136499315067,0.3209921347661517,0.9311711936662693,0.009999999999999998,601.5250692367554,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.300_RS_frio_th30_phi89_NA39_b2.0/AVG_P12.900_A1.500_tox0.300_RS_frio_th30_phi89_NA39_b2.0.csv
12.9,1.5,0.3,RS_frio,30.0,89.0,39,50,5.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,989.9830271729211,0.3146399572802096,0.2552397473500012,0.6497916417610657,0.7351095541297961,0.009999999999999998,88,224.9224513851116,0.1499741482339912,0.13751136499315067,0.3209921347661517,0.9311711936662693,0.009999999999999998,601.9847130775452,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.300_RS_frio_th30_phi89_NA39_b5.0/AVG_P12.900_A1.500_tox0.300_RS_frio_th30_phi89_NA39_b5.0.csv
12.9,1.5,0.3,RS_frio,30.0,89.0,39,50,10.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,989.9830271729211,0.3146399572802096,0.2552397473500012,0.6497916417610657,0.7351095541297961,0.009999999999999998,88,232.3453801568815,0.15242879654346206,0.14113656976623354,0.3209921347661517,0.9222027472189696,0.009999999999999998,604.3601009845734,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.300_RS_frio_th30_phi89_NA39_b10.0/AVG_P12.900_A1.500_tox0.300_RS_frio_th30_phi89_NA39_b10.0.csv
12.9,1.5,0.3,RS_frio,30.0,89.0,39,50,20.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,989.9830271729211,0.3146399572802096,0.2552397473500012,0.6497916417610657,0.7351095541297961,0.009999999999999998,88,243.24003008895704,0.15596154336533,0.14666152642474597,0.3209921347661517,0.910171622859702,0.009999999999999998,597.4534242153168,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.300_RS_frio_th30_phi89_NA39_b20.0/AVG_P12.900_A1.500_tox0.300_RS_frio_th30_phi89_NA39_b20.0.csv
12.9,1.5,0.3,RS_frio,30.0,89.0,39,50,30.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,989.9830271729211,0.3146399572802096,0.2552397473500012,0.6497916417610657,0.7351095541297961,0.009999999999999998,88,314.3700324459687,0.17730483141921674,0.1624949393604633,0.5165770218179827,0.8569362637153837,0.009999999999999998,597.3037109375,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.300_RS_frio_th30_phi89_NA39_b30.0/AVG_P12.900_A1.500_tox0.300_RS_frio_th30_phi89_NA39_b30.0.csv
12.9,1.5,0.5,RS_frio,30.0,89.0,39,50,1.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,902.4187177155641,0.3004028491402111,0.2452487208108158,0.6221496129640712,0.7598440210561792,0.009999999999999998,88,205.91752152440858,0.14349826532903057,0.13501159019014264,0.2929991161696734,0.9379326281975512,0.009999999999999998,582.5043480396271,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.500_RS_frio_th30_phi89_NA39_b1.0/AVG_P12.900_A1.500_tox0.500_RS_frio_th30_phi89_NA39_b1.0.csv
12.9,1.5,0.5,RS_frio,30.0,89.0,39,50,2.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,902.4187177155641,0.3004028491402111,0.2452487208108158,0.6221496129640712,0.7598440210561792,0.009999999999999998,88,205.91752152440858,0.14349826532903057,0.13501159019014264,0.2929991161696734,0.9379326281975512,0.009999999999999998,584.1675930023193,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.500_RS_frio_th30_phi89_NA39_b2.0/AVG_P12.900_A1.500_tox0.500_RS_frio_th30_phi89_NA39_b2.0.csv
12.9,1.5,0.5,RS_frio,30.0,89.0,39,50,5.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,902.4187177155641,0.3004028491402111,0.2452487208108158,0.6221496129640712,0.7598440210561792,0.009999999999999998,88,205.91752152440858,0.14349826532903057,0.13501159019014264,0.2929991161696734,0.9379326281975512,0.009999999999999998,588.2364740371704,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.500_RS_frio_th30_phi89_NA39_b5.0/AVG_P12.900_A1.500_tox0.500_RS_frio_th30_phi89_NA39_b5.0.csv
12.9,1.5,0.5,RS_frio,30.0,89.0,39,50,10.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,902.4187177155641,0.3004028491402111,0.2452487208108158,0.6221496129640712,0.7598440210561792,0.009999999999999998,88,208.21191920583897,0.1442955020802239,0.1358910558614611,0.2929991161696734,0.9355462585013344,0.009999999999999998,591.9800221920013,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.500_RS_frio_th30_phi89_NA39_b10.0/AVG_P12.900_A1.500_tox0.500_RS_frio_th30_phi89_NA39_b10.0.csv
12.9,1.5,0.5,RS_frio,30.0,89.0,39,50,20.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,902.4187177155641,0.3004028491402111,0.2452487208108158,0.6221496129640712,0.7598440210561792,0.009999999999999998,88,231.08938707566065,0.15201624488049317,0.14451629006154218,0.2929991161696734,0.9139173032517895,0.009999999999999998,582.9817600250244,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.500_RS_frio_th30_phi89_NA39_b20.0/AVG_P12.900_A1.500_tox0.500_RS_frio_th30_phi89_NA39_b20.0.csv
12.9,1.5,0.5,RS_frio,30.0,89.0,39,50,30.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,902.4187177155641,0.3004028491402111,0.2452487208108158,0.6221496129640712,0.7598440210561792,0.009999999999999998,88,312.7333915383904,0.176842696071506,0.15979034278216656,0.547162971858384,0.8522273844929409,0.009999999999999998,584.7223479747772,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.500_RS_frio_th30_phi89_NA39_b30.0/AVG_P12.900_A1.500_tox0.500_RS_frio_th30_phi89_NA39_b30.0.csv
12.9,1.5,0.9,RS_frio,30.0,89.0,39,50,1.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,796.6488394444751,0.2822496836923782,0.2354497852957411,0.5544969479569845,0.8127719355203266,0.009999999999999998,88,153.81064575706623,0.12402041999488077,0.11664625250770905,0.2718936549000885,0.9649317821485035,0.009999999999999998,588.0131430625916,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.900_RS_frio_th30_phi89_NA39_b1.0/AVG_P12.900_A1.500_tox0.900_RS_frio_th30_phi89_NA39_b1.0.csv
12.9,1.5,0.9,RS_frio,30.0,89.0,39,50,2.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,796.6488394444751,0.2822496836923782,0.2354497852957411,0.5544969479569845,0.8127719355203266,0.009999999999999998,88,153.81064575706623,0.12402041999488077,0.11664625250770905,0.2718936549000885,0.9649317821485035,0.009999999999999998,589.4965100288391,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.900_RS_frio_th30_phi89_NA39_b2.0/AVG_P12.900_A1.500_tox0.900_RS_frio_th30_phi89_NA39_b2.0.csv
12.9,1.5,0.9,RS_frio,30.0,89.0,39,50,5.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,796.6488394444751,0.2822496836923782,0.2354497852957411,0.5544969479569845,0.8127719355203266,0.009999999999999998,88,153.81064575706623,0.12402041999488077,0.11664625250770905,0.2718936549000885,0.9649317821485035,0.009999999999999998,584.694365978241,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.900_RS_frio_th30_phi89_NA39_b5.0/AVG_P12.900_A1.500_tox0.900_RS_frio_th30_phi89_NA39_b5.0.csv
12.9,1.5,0.9,RS_frio,30.0,89.0,39,50,10.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,796.6488394444751,0.2822496836923782,0.2354497852957411,0.5544969479569845,0.8127719355203266,0.009999999999999998,88,172.22137753516188,0.1312331427403771,0.12070252356177863,0.33711683924370656,0.9512718213397147,0.009999999999999998,588.115434885025,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.900_RS_frio_th30_phi89_NA39_b10.0/AVG_P12.900_A1.500_tox0.900_RS_frio_th30_phi89_NA39_b10.0.csv
12.9,1.5,0.9,RS_frio,30.0,89.0,39,50,20.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,796.6488394444751,0.2822496836923782,0.2354497852957411,0.5544969479569845,0.8127719355203266,0.009999999999999998,88,237.37882944967652,0.15407103214091755,0.13780035639354532,0.356352256853413,0.8985661630050934,0.009999999999999998,601.0573682785034,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.900_RS_frio_th30_phi89_NA39_b20.0/AVG_P12.900_A1.500_tox0.900_RS_frio_th30_phi89_NA39_b20.0.csv
12.9,1.5,0.9,RS_frio,30.0,89.0,39,50,30.0,3.0,24.75,88,12-3,30,0,12-3_30_0_1.CSV;12-3_30_0_2.CSV;12-3_30_0_3.CSV,88,88,796.6488394444751,0.2822496836923782,0.2354497852957411,0.5544969479569845,0.8127719355203266,0.009999999999999998,88,342.9152768848396,0.18517971727077445,0.1564325994804381,0.5101830957069199,0.8365671955438233,0.009999999999999998,587.3826642036438,sweep/runs/stage1_universals/traces/P12.900_A1.500_tox0.900_RS_frio_th30_phi89_NA39_b30.0/AVG_P12.900_A1.500_tox0.900_RS_frio_th30_phi89_NA39_b30.0.csv
