x,R,T,A,R_det
3.0,0.6538629068337005,0.0,0.3461370931662995,0.06437627588726963
3.25,0.6760443240227768,0.0,0.3239556759772232,0.10041587479155732
3.5,0.6801183743230119,0.0,0.3198816256769881,0.09041736737333261
3.75,0.7128254389534194,0.0,0.28717456104658057,0.12152091742949823
4.0,0.7231354145638678,0.0,0.27686458543613224,0.1402739326481129
4.25,0.7321251561298303,0.0,0.2678748438701697,0.13640052412091908
4.5,0.745252395980998,0.0,0.254747604019002,0.12321201162666237
4.75,0.757248232807934,0.0,0.24275176719206604,0.10398735495739068
5.0,0.7650130954374649,0.0,0.23498690456253513,0.08468614376227362
5.25,0.7612472665721155,0.0,0.2387527334278845,0.08980585044686834
5.5,0.7678672994238839,0.0,0.23213270057611612,0.05730113855699052
5.75,0.7723939033411936,0.0,0.22760609665880638,0.034204369384621264
6.0,0.7802770031456601,0.0,0.21972299685433994,0.024823771428729737
6.25,0.7889204423301868,0.0,0.21107955766981323,0.026853057972876338
6.5,0.7962433169492492,0.0,0.2037566830507508,0.03849567983419865
6.75,0.8022812969333306,0.0,0.1977187030666694,0.05801105807887765
7.0,0.8073771471279629,0.0,0.19262285287203706,0.08374931585634685
7.25,0.8117757372446482,0.0,0.18822426275535176,0.11429435859281208
7.5,0.815628755183872,0.0,0.184371244816128,0.14849903486822794
7.75,0.8190306733669884,0.0,0.18096932663301157,0.18547152573390466
8.0,0.8220413533190079,0.0,0.17795864668099215,0.22454896945107825
8.25,0.8246979002907644,0.0,0.1753020997092356,0.26527288909378677
8.5,0.8270202101885749,0.0,0.17297978981142514,0.30737347160622236
8.75,0.8290124562801663,0.0,0.1709875437198337,0.3507686885707176
9.0,0.8306609258615851,0.0,0.16933907413841487,0.395587976138019
9.25,0.8319266194279089,0.0,0.1680733805720911,0.44224236331020456
9.5,0.8327268247942607,0.0,0.16727317520573926,0.4915997345273337
9.75,0.832885701057767,0.0,0.16711429894223295,0.5454572457782441
10.0,0.8319610946903557,0.0,0.16803890530964427,0.6081925806331556
10.25,0.8278382948392509,0.0,0.17216170516074913,0.7000881961450058
10.5,0.8198159431310246,0.0,0.18018405686897543,0.8198159431310246
10.75,0.8199520211386316,0.0,0.18004797886136836,0.8199520211386316
11.0,0.8240860341160724,0.0,0.1759139658839276,0.8240860341160724
11.25,0.8268010445723135,0.0,0.17319895542768649,0.8268010445723135
11.5,0.8291324666398864,0.0,0.17086753336011362,0.8291324666398864
11.75,0.8312691576589223,0.0,0.1687308423410777,0.8312691576589223
12.0,0.8332691214500252,0.0,0.16673087854997481,0.8332691214500252
12.25,0.8351595748586261,0.0,0.16484042514137387,0.8351595748586261
12.5,0.8369568818178464,0.0,0.16304311818215356,0.8369568818178464
12.75,0.8386724251694643,0.0,0.16132757483053572,0.8386724251694643
13.0,0.8403148453443299,0.0,0.15968515465567013,0.8403148453443299
13.25,0.8418910678273551,0.0,0.15810893217264488,0.8418910678273551
13.5,0.8434068449876089,0.0,0.15659315501239113,0.8434068449876089
13.75,0.844867073614522,0.0,0.15513292638547804,0.844867073614522
