x,R,T,A,R_det
3.0,0.6865835776140459,0.0,0.31341642238595413,0.02736381146494683
3.25,0.6738184072220195,0.0,0.32618159277798053,0.04444260419091979
3.5,0.6311645775164008,0.0,0.36883542248359924,0.10611179631464071
3.75,0.5623333555425836,0.0,0.43766664445741643,0.07849124307824464
4.0,0.610709030767455,0.0,0.389290969232545,0.15403835122204598
4.25,0.6171480001792191,0.0,0.3828519998207809,0.21816212431881957
4.5,0.6236113543740055,0.0,0.3763886456259945,0.21875691361891123
4.75,0.6326361969733632,0.0,0.36736380302663685,0.24334365876492026
5.0,0.6445009230295159,0.0,0.3554990769704841,0.26548664356875185
5.25,0.6585448709688055,0.0,0.34145512903119446,0.2906607360970816
5.5,0.6753106121667867,0.0,0.3246893878332133,0.316028893421812
5.75,0.6922435636662377,0.0,0.30775643633376226,0.33992985681711146
6.0,0.7087632493152669,0.0,0.2912367506847331,0.3630987691443806
6.25,0.7244569670352462,0.0,0.2755430329647538,0.38567984797057686
6.5,0.7390983056411827,0.0,0.26090169435881727,0.4077753962006211
6.75,0.752507652871923,0.0,0.247492347128077,0.42980663887978066
7.0,0.7648698389666091,0.0,0.2351301610333909,0.4482271921898228
7.25,0.7761813187423248,0.0,0.22381868125767523,0.46520875815289403
7.5,0.78642244419451,0.0,0.21357755580548998,0.48219318693462404
7.75,0.7957401930864421,0.0,0.20425980691355794,0.49887913963313835
8.0,0.8042125376356857,0.0,0.19578746236431432,0.5151274395414909
8.25,0.8119272162816147,0.0,0.18807278371838532,0.530869149668785
8.5,0.8189665140697517,0.0,0.18103348593024826,0.5746014560990685
8.75,0.8254033370954637,0.0,0.17459666290453635,0.5606936477864338
9.0,0.8313017614209999,0.0,0.16869823857900013,0.5747375928086258
9.25,0.8367175564735502,0.0,0.16328244352644983,0.5881828104945003
9.5,0.8416982067039922,0.0,0.1583017932960078,0.6010056785896045
9.75,0.8462813946586061,0.0,0.15371860534139392,0.6131505401686822
10.0,0.8504859757112815,0.0,0.14951402428871852,0.6244391368777972
10.25,0.8541024968476689,0.0,0.14589750315233108,0.6334650572212641
10.5,0.8577791986935677,0.0,0.14222080130643233,0.6492142940175011
10.75,0.8612232521148915,0.0,0.13877674788510852,0.6626126410455987
11.0,0.8644475974389222,0.0,0.1355524025610778,0.6750117786266877
11.25,0.8674620281153728,0.0,0.13253797188462724,0.6866291416905357
11.5,0.8702885180441409,0.0,0.12971148195585913,0.6975681408875148
11.75,0.8729447752612794,0.0,0.12705522473872055,0.7079025692924907
12.0,0.8754458518825237,0.0,0.12455414811747634,0.7176899428707068
12.25,0.8778049849988641,0.0,0.12219501500113594,0.7269777261606741
12.5,0.8800339615888219,0.0,0.11996603841117814,0.7358065669658702
12.75,0.8821433369794437,0.0,0.11785666302055631,0.7442121185257216
13.0,0.8841425954615816,0.0,0.11585740453841842,0.7522261576485731
13.25,0.8860402800857219,0.0,0.11395971991427811,0.7598773255139296
13.5,0.8878441022494593,0.0,0.11215589775054069,0.7671916519189396
13.75,0.8895610355742544,0.0,0.11043896442574563,0.7741929470253602
14.0,0.8911973976145963,0.0,0.10880260238540373,0.7809031080979704
14.25,0.8927589208043837,0.0,0.10724107919561632,0.7873423686877166
14.5,0.8942508145137529,0.0,0.10574918548624712,0.793529507830994
14.75,0.8956778194805359,0.0,0.10432218051946407,0.7994820307228137
15.0,0.8970442551644557,0.0,0.10295574483554426,0.8052163285304309
15.25,0.8983540616583348,0.0,0.10164593834166524,0.8107478238217275
15.5,0.8996108360552675,0.0,0.10038916394473252,0.8160911058778461
15.75,0.9008178643246066,0.0,0.09918213567539336,0.8212600604515955
16.0,0.9019781489965569,0.0,0.09802185100344307,0.8262679980183023
16.25,0.9030944330247186,0.0,0.09690556697528141,0.8311277850189185
16.5,0.9041692200654226,0.0,0.09583077993457745,0.835851983415326
16.75,0.9052047912770503,0.0,0.09479520872294966,0.8404530053391243
17.0,0.9062032185836078,0.0,0.09379678141639225,0.9062032185836078
17.25,0.9071663741281565,0.0,0.09283362587184352,0.849335530201379
17.5,0.9080959353239304,0.0,0.0919040646760696,0.8536429251960888
17.75,0.908993384357206,0.0,0.091006615642794,0.8578795611561146
18.0,0.9098600005188123,0.0,0.09013999948118767,0.8620608965924179
18.25,0.9106968409989294,0.0,0.08930315900107055,0.8662044759498434
18.5,0.9115047055700204,0.0,0.08849529442997961,0.870331001037694
18.75,0.9122840713276322,0.0,0.08771592867236777,0.8744660271296333
19.0,0.9130349761424384,0.0,0.08696502385756155,0.8786428168964576
19.25,0.9137567956523592,0.0,0.08624320434764077,0.8829075083651501
19.5,0.9144477881214252,0.0,0.08555221187857476,0.8873294264243453
19.75,0.915104035658611,0.0,0.08489596434138902,0.8920246207202397
20.0,0.915716428751103,0.0,0.08428357124889696,0.8972219621268316
20.25,0.9162580843890122,0.0,0.08374191561098776,0.9035353299332716
20.5,0.9164853107585541,0.0,0.0835146892414459,0.9164853107585541
20.75,0.9171665983189147,0.0,0.08283340168108533,0.9171665983189147
21.0,0.9178490047216727,0.0,0.08215099527832725,0.9178490047216727
21.25,0.918501730979868,0.0,0.08149826902013202,0.918501730979868
21.5,0.9191261267697054,0.0,0.0808738732302946,0.9191261267697054
21.75,0.9197291378050717,0.0,0.0802708621949283,0.9197291378050717
22.0,0.9203149558208267,0.0,0.07968504417917333,0.9203149558208267
22.25,0.9208860716478359,0.0,0.07911392835216413,0.9208860716478359
22.5,0.921444114200287,0.0,0.07855588579971295,0.921444114200287
22.75,0.9219902535659338,0.0,0.07800974643406622,0.9219902535659338
23.0,0.9225253945143518,0.0,0.07747460548564822,0.9225253945143518
23.25,0.9230502763985327,0.0,0.07694972360146735,0.9230502763985327
23.5,0.9235655276084499,0.0,0.0764344723915501,0.9235655276084499
23.75,0.9240716977225522,0.0,0.07592830227744785,0.9240716977225522
24.0,0.9245692773778129,0.0,0.07543072262218709,0.9245692773778129
24.25,0.9250587112999339,0.0,0.07494128870006611,0.9250587112999339
24.5,0.9255404071875343,0.0,0.07445959281246572,0.9255404071875343
24.75,0.9260147420313023,0.0,0.0739852579686977,0.9260147420313023
