x,R,T,A,R_det
3.0,0.615518847641277,0.0,0.38448115235872304,0.28550491643647535
3.25,0.6473271454575125,0.0,0.3526728545424875,0.19748696258299825
3.5,0.656507867182005,0.0,0.34349213281799496,0.16734316877187697
3.75,0.6398237278626431,0.0,0.360176272137357,0.2362853780498101
4.0,0.6392188973501043,0.0,0.3607811026498957,0.2564132890527822
4.25,0.6896582305972347,0.0,0.3103417694027653,0.2378154214039391
4.5,0.7285268116465966,0.0,0.2714731883534034,0.28045159574146517
4.75,0.748563329302681,0.0,0.25143667069731906,0.3586459413762108
5.0,0.7549859856056941,0.0,0.24501401439430592,0.4596475668321597
5.25,0.6614610781409971,0.0,0.33853892185900286,0.6614610781409971
5.5,0.5188125069573204,0.0,0.48118749304267955,0.5188125069573204
5.75,0.5639737881534103,0.0,0.43602621184658974,0.5639737881534103
6.0,0.6549380565194864,0.0,0.3450619434805135,0.36371281194782135
6.25,0.7135499034201702,0.0,0.28645009657982984,0.07444295802538414
6.5,0.7479958443733397,0.0,0.2520041556266604,0.06103679142091781
6.75,0.7694581335289117,0.0,0.23054186647108837,0.05565833791279515
7.0,0.7838220484879832,0.0,0.2161779515120168,0.05768186928674425
7.25,0.7940179806383224,0.0,0.2059820193616776,0.06578192045186348
7.5,0.8015715972366781,0.0,0.19842840276332185,0.07864242834552077
7.75,0.8073202591517233,0.0,0.19267974084827666,0.09513426001601671
8.0,0.8117401630744392,0.0,0.18825983692556086,0.11434433960847623
8.25,0.8151008821579904,0.0,0.18489911784200957,0.13556486188944422
8.5,0.817538837957902,0.0,0.1824611620420979,0.15827771541485852
8.75,0.8190872537744662,0.0,0.18091274622553383,0.18215004692312928
9.0,0.8196746584059004,0.0,0.18032534159409963,0.20705693933579278
9.25,0.8190850595944306,0.0,0.1809149404055695,0.23316475687088867
9.5,0.8168392869481094,0.0,0.18316071305189063,0.26117265264969114
9.75,0.8118408560795609,0.0,0.18815914392043914,0.2930706863235702
10.0,0.8009782177293028,0.0,0.19902178227069728,0.33530645019064836
10.25,0.7652470414955247,0.0,0.2347529585044753,0.4317232798507401
10.5,0.5640610336603218,0.0,0.4359389663396782,0.5640610336603218
10.75,0.5766867155390581,0.0,0.42331328446094185,0.5766867155390581
11.0,0.6246415681990428,0.0,0.3753584318009571,0.6246415681990428
11.25,0.6504203979470693,0.0,0.34957960205293076,0.6504203979470693
11.5,0.675376990111122,0.0,0.324623009888878,0.675376990111122
11.75,0.6985090525697282,0.0,0.3014909474302719,0.6985090525697282
12.0,0.7190546737720609,0.0,0.28094532622793916,0.7190546737720609
12.25,0.7369051458745588,0.0,0.26309485412544126,0.7369051458745588
12.5,0.7522733550986129,0.0,0.24772664490138713,0.7522733550986129
12.75,0.7654818304780089,0.0,0.23451816952199106,0.7654818304780089
13.0,0.7768618384252559,0.0,0.22313816157474403,0.7768618384252559
13.25,0.7867128885284167,0.0,0.21328711147158336,0.7867128885284167
13.5,0.7952908765646525,0.0,0.20470912343534753,0.7952908765646525
13.75,0.8028085315090367,0.0,0.19719146849096325,0.8028085315090367
14.0,0.8094404227767749,0.0,0.1905595772232252,0.8094404227767749
14.25,0.8153290770779501,0.0,0.1846709229220499,0.8153290770779501
14.5,0.8205907915913666,0.0,0.17940920840863345,0.8205907915913666
14.75,0.8253206583564613,0.0,0.1746793416435387,0.8253206583564613
15.0,0.8295967160618567,0.0,0.1704032839381433,0.8295967160618567
15.25,0.8334833030918822,0.0,0.16651669690811777,0.8334833030918822
15.5,0.8370337344904009,0.0,0.16296626550959908,0.8370337344904009
15.75,0.8402924283622284,0.0,0.15970757163777166,0.8402924283622284
16.0,0.8432965929156991,0.0,0.15670340708430086,0.8432965929156991
16.25,0.8460775665240549,0.0,0.15392243347594514,0.8460775665240549
16.5,0.8486618850445297,0.0,0.15133811495547034,0.8486618850445297
16.75,0.8510721350173838,0.0,0.14892786498261623,0.8510721350173838
17.0,0.8533276385942592,0.0,0.14667236140574075,0.8533276385942592
17.25,0.8554450059142228,0.0,0.1445549940857772,0.8554450059142228
17.5,0.8574385827103308,0.0,0.14256141728966926,0.8574385827103308
17.75,0.8593208147861366,0.0,0.1406791852138633,0.8593208147861366
18.0,0.86110254624577,0.0,0.13889745375422996,0.86110254624577
18.25,0.8627932646936052,0.0,0.13720673530639488,0.8627932646936052
18.5,0.8644013037907426,0.0,0.13559869620925735,0.8644013037907426
18.75,0.865934011358425,0.0,0.13406598864157504,0.865934011358425
19.0,0.8673978895167769,0.0,0.13260211048322307,0.8673978895167769
19.25,0.8687987120245427,0.0,0.13120128797545727,0.8687987120245427
19.5,0.8701416229442327,0.0,0.1298583770557673,0.8701416229442327
19.75,0.8714312199452384,0.0,0.12856878005476158,0.8714312199452384
20.0,0.8726716249173552,0.0,0.12732837508264483,0.8726716249173552
20.25,0.8738665440548883,0.0,0.12613345594511177,0.8738665440548883
20.5,0.8750193191729518,0.0,0.12498068082704822,0.8750193191729518
20.75,0.8761329716894746,0.0,0.12386702831052543,0.8761329716894746
21.0,0.8772102404525919,0.0,0.12278975954740817,0.8772102404525919
21.25,0.8782536143823019,0.0,0.12174638561769813,0.8782536143823019
21.5,0.8792653607266929,0.0,0.12073463927330713,0.8792653607266929
21.75,0.8802475495994395,0.0,0.11975245040056054,0.8802475495994395
22.0,0.881202075349468,0.0,0.11879792465053196,0.881202075349468
22.25,0.8821306752265942,0.0,0.11786932477340584,0.8821306752265942
22.5,0.8830349457303309,0.0,0.11696505426966908,0.8830349457303309
22.75,0.8839163569676398,0.0,0.11608364303236013,0.8839163569676398
23.0,0.8847762652947776,0.0,0.1152237347052224,0.8847762652947776
23.25,0.8856159244764374,0.0,0.11438407552356256,0.8856159244764374
23.5,0.8864364955594384,0.0,0.11356350444056157,0.8864364955594384
23.75,0.8872390556294403,0.0,0.11276094437055967,0.8872390556294403
