3.996813e+002,0.000000e+000
4.001635e+002,7.731152e+001
4.006456e+002,7.771136e+001
4.011277e+002,7.810245e+001
4.016098e+002,7.844724e+001
4.020919e+002,7.871455e+001
4.025741e+002,7.888726e+001
4.030562e+002,7.896575e+001
4.035383e+002,7.896205e+001
4.040204e+002,7.889233e+001
4.045026e+002,7.876878e+001
4.049847e+002,7.859814e+001
4.054668e+002,7.838499e+001
4.059489e+002,7.813979e+001
4.064311e+002,7.788319e+001
4.069132e+002,7.764537e+001
4.073953e+002,7.745660e+001
4.078774e+002,7.733755e+001
4.083596e+002,7.728996e+001
4.088417e+002,7.729603e+001
4.093238e+002,7.732471e+001
4.098059e+002,7.734388e+001
4.102881e+002,7.733145e+001
4.107702e+002,7.728207e+001
4.112523e+002,7.720461e+001
4.117344e+002,7.711548e+001
4.122166e+002,7.702889e+001
4.126987e+002,7.695226e+001
4.131808e+002,7.688638e+001
4.136629e+002,7.683012e+001
4.141451e+002,7.678543e+001
4.146272e+002,7.675975e+001
4.151093e+002,7.676316e+001
4.155914e+002,7.680321e+001
4.160736e+002,7.687885e+001
4.165557e+002,7.697684e+001
4.170378e+002,7.707166e+001
4.175200e+002,7.713150e+001
4.180021e+002,7.712930e+001
4.184842e+002,7.705601e+001
4.189663e+002,7.692646e+001
4.194484e+002,7.677363e+001
4.199306e+002,7.663162e+001
4.204127e+002,7.652224e+001
4.208948e+002,7.645205e+001
4.213770e+002,7.641895e+001
4.218591e+002,7.641922e+001
4.223412e+002,7.645129e+001
4.228233e+002,7.651411e+001
4.233055e+002,7.660361e+001
4.237876e+002,7.670876e+001
4.242697e+002,7.681175e+001
4.247518e+002,7.689175e+001
4.252339e+002,7.693246e+001
4.257161e+002,7.692760e+001
4.261982e+002,7.688329e+001
4.266803e+002,7.681365e+001
4.271624e+002,7.673474e+001
4.276446e+002,7.665775e+001
4.281267e+002,7.658621e+001
4.286088e+002,7.651704e+001
4.290909e+002,7.644522e+001
4.295731e+002,7.636838e+001
4.300552e+002,7.629009e+001
4.305373e+002,7.621865e+001
4.310194e+002,7.616372e+001
4.315016e+002,7.613189e+001
4.319837e+002,7.612423e+001
4.324658e+002,7.613680e+001
4.329479e+002,7.616396e+001
4.334301e+002,7.620123e+001
4.339122e+002,7.624753e+001
4.343943e+002,7.630339e+001
4.348764e+002,7.636842e+001
4.353586e+002,7.643790e+001
4.358407e+002,7.650247e+001
4.363228e+002,7.655021e+001
4.368049e+002,7.657169e+001
4.372870e+002,7.656390e+001
4.377692e+002,7.653150e+001
4.382513e+002,7.648387e+001
4.387334e+002,7.643075e+001
4.392155e+002,7.637730e+001
4.396977e+002,7.632286e+001
4.401798e+002,7.626221e+001
4.406619e+002,7.619014e+001
4.411440e+002,7.610516e+001
4.416262e+002,7.601257e+001
4.421083e+002,7.592278e+001
4.425904e+002,7.584741e+001
4.430725e+002,7.579431e+001
4.435547e+002,7.576459e+001
4.440368e+002,7.575291e+001
4.445189e+002,7.575125e+001
4.450010e+002,7.575275e+001
4.454832e+002,7.575439e+001
4.459653e+002,7.575626e+001
4.464474e+002,7.575947e+001
4.469295e+002,7.576331e+001
4.474117e+002,7.576434e+001
4.478938e+002,7.575731e+001
4.483759e+002,7.573865e+001
4.488580e+002,7.570844e+001
4.493401e+002,7.567146e+001
4.498223e+002,7.563490e+001
4.503044e+002,7.560546e+001
4.507865e+002,7.558562e+001
4.512687e+002,7.557289e+001
4.517508e+002,7.556086e+001
4.522329e+002,7.554304e+001
4.527150e+002,7.551625e+001
4.531971e+002,7.548265e+001
4.536793e+002,7.544825e+001
4.541614e+002,7.542024e+001
4.546435e+002,7.540337e+001
4.551257e+002,7.539865e+001
4.556078e+002,7.540378e+001
4.560899e+002,7.541598e+001
4.565720e+002,7.543411e+001
4.570542e+002,7.546007e+001
4.575363e+002,7.549652e+001
4.580184e+002,7.554384e+001
4.585005e+002,7.559669e+001
4.589827e+002,7.564443e+001
4.594648e+002,7.567441e+001
4.599469e+002,7.567706e+001
4.604290e+002,7.564946e+001
4.609112e+002,7.559621e+001
4.613933e+002,7.552673e+001
4.618754e+002,7.545178e+001
4.623575e+002,7.537925e+001
4.628397e+002,7.531249e+001
4.633218e+002,7.525074e+001
4.638039e+002,7.519229e+001
4.642860e+002,7.513716e+001
4.647682e+002,7.508909e+001
4.652503e+002,7.505423e+001
4.657324e+002,7.503863e+001
4.662145e+002,7.504467e+001
4.666967e+002,7.506941e+001
4.671788e+002,7.510515e+001
4.676609e+002,7.514268e+001
4.681430e+002,7.517493e+001
4.686252e+002,7.519960e+001
4.691073e+002,7.521885e+001
4.695894e+002,7.523739e+001
4.700715e+002,7.525902e+001
4.705536e+002,7.528479e+001
4.710358e+002,7.531257e+001
4.715179e+002,7.533891e+001
4.720000e+002,7.536108e+001
4.724821e+002,7.537876e+001
4.729643e+002,7.539307e+001
4.734464e+002,7.540475e+001
4.739285e+002,7.541183e+001
4.744106e+002,7.540929e+001
4.748928e+002,7.539066e+001
4.753749e+002,7.535114e+001
4.758570e+002,7.528984e+001
4.763391e+002,7.521076e+001
4.768213e+002,7.512104e+001
4.773034e+002,7.502835e+001
4.777855e+002,7.493793e+001
4.782676e+002,7.485139e+001
4.787498e+002,7.476760e+001
4.792319e+002,7.468539e+001
4.797140e+002,7.460606e+001
4.801961e+002,7.453456e+001
4.806783e+002,7.447803e+001
4.811604e+002,7.444335e+001
4.816425e+002,7.443369e+001
4.821246e+002,7.444741e+001
4.826068e+002,7.447857e+001
4.830889e+002,7.451991e+001
4.835710e+002,7.456592e+001
4.840531e+002,7.461481e+001
4.845352e+002,7.466786e+001
4.850174e+002,7.472694e+001
4.854995e+002,7.479115e+001
4.859816e+002,7.485546e+001
4.864637e+002,7.491100e+001
4.869459e+002,7.494821e+001
4.874280e+002,7.496005e+001
4.879101e+002,7.494440e+001
4.883922e+002,7.490401e+001
4.888744e+002,7.484512e+001
4.893565e+002,7.477465e+001
4.898386e+002,7.469846e+001
4.903207e+002,7.462051e+001
4.908029e+002,7.454388e+001
4.912850e+002,7.447179e+001
4.917671e+002,7.440839e+001
4.922492e+002,7.435777e+001
4.927314e+002,7.432253e+001
4.932135e+002,7.430213e+001
4.936956e+002,7.429251e+001
4.941777e+002,7.428736e+001
4.946599e+002,7.428088e+001
4.951420e+002,7.426978e+001
4.956241e+002,7.425443e+001
4.961062e+002,7.423784e+001
4.965884e+002,7.422356e+001
4.970705e+002,7.421303e+001
4.975526e+002,7.420476e+001
4.980347e+002,7.419481e+001
4.985169e+002,7.417920e+001
4.989990e+002,7.415617e+001
4.994811e+002,7.412783e+001
4.999633e+002,7.409927e+001
5.004454e+002,7.407666e+001
5.009275e+002,7.406416e+001
5.014096e+002,7.406190e+001
5.018917e+002,7.406555e+001
5.023739e+002,7.406846e+001
5.028560e+002,7.406430e+001
5.033381e+002,7.405000e+001
5.038203e+002,7.402620e+001
5.043024e+002,7.399669e+001
5.047845e+002,7.396626e+001
5.052666e+002,7.393924e+001
5.057487e+002,7.391842e+001
5.062309e+002,7.390531e+001
5.067130e+002,7.390054e+001
5.071951e+002,7.390401e+001
5.076772e+002,7.391441e+001
5.081594e+002,7.392865e+001
5.086415e+002,7.394153e+001
5.091236e+002,7.394641e+001
