x,R,T,A,R_det
3.0,0.5509287649198615,0.0,0.44907123508013846,0.005250409589784408
3.25,0.5875933741051076,0.0,0.4124066258948924,0.054338616943622124
3.5,0.6113824057805622,0.0,0.38861759421943776,0.09885362740607032
3.75,0.5672565145042829,0.0,0.43274348549571706,0.29165881443725533
4.0,0.539967026904099,0.0,0.46003297309590097,0.2885329663952316
4.25,0.6172633360932109,0.0,0.38273666390678907,0.1676683547162379
4.5,0.6921759649764361,0.0,0.3078240350235639,0.12340967793249294
4.75,0.7283683758030532,0.0,0.27163162419694675,0.11462897815411362
5.0,0.7390856024397839,0.0,0.26091439756021606,0.11648586151112503
5.25,0.5775835608574577,0.0,0.42241643914254234,0.19695237251496708
5.5,0.28481524016908616,0.0,0.7151847598309138,0.12644381649634429
5.75,0.3168564058574209,0.0,0.6831435941425791,0.16329363625489957
6.0,0.48906655543932515,0.0,0.5109334445606748,0.1602779260371451
6.25,0.6094528227188166,0.0,0.3905471772811834,0.124025929990496
6.5,0.6795368439970355,0.0,0.3204631560029645,0.08600646769596171
6.75,0.7216573545958267,0.0,0.2783426454041733,0.05561606155157743
7.0,0.7485947877166993,0.0,0.2514052122833007,0.03384985863472984
7.25,0.766796922516696,0.0,0.23320307748330404,0.019575515027564955
7.5,0.7796090342491369,0.0,0.22039096575086314,0.01129637405211139
7.75,0.7888529198225063,0.0,0.21114708017749373,0.007617448938083014
8.0,0.7955575546463877,0.0,0.20444244535361233,0.00735268787294629
8.25,0.8003054841231128,0.0,0.19969451587688725,0.009531795599240708
8.5,0.8033988788050019,0.0,0.19660112119499806,0.013384485437359345
8.75,0.8049306810272161,0.0,0.1950693189727839,0.0183319820976308
9.0,0.8047904869931415,0.0,0.19520951300685851,0.02400917090808355
9.25,0.802595838191595,0.0,0.19740416180840503,0.030363157780933393
9.5,0.7974754028935728,0.0,0.20252459710642723,0.037964818099100246
9.75,0.7874138814141213,0.0,0.21258611858587873,0.04905547479131099
10.0,0.766659921481609,0.0,0.233340078518391,0.07219080115245544
10.25,0.700205573380055,0.0,0.29979442661994504,0.17343446692251274
10.5,0.31839818522230157,0.0,0.6816018147776984,0.31839818522230157
10.75,0.3036399110124657,0.0,0.6963600889875343,0.3036399110124657
11.0,0.3998929050054099,0.0,0.6001070949945901,0.3998929050054099
11.25,0.44728028602423364,0.0,0.5527197139757664,0.44728028602423364
11.5,0.4952988723405209,0.0,0.504701127659479,0.4952988723405209
11.75,0.5411697876916347,0.0,0.4588302123083653,0.5411697876916347
12.0,0.5825640002002254,0.0,0.41743599979977464,0.5825640002002254
12.25,0.6187845326800637,0.0,0.3812154673199363,0.6187845326800637
12.5,0.6500131130047597,0.0,0.3499868869952403,0.6500131130047597
